     1 -2.291324,  0.298939,  0.000000, -1.442073,  0.597424,  0.000000,  0.070152,  0.000000,  0.000000,
     2 -2.291324,  0.298939,  0.000000, -1.442073,  0.571267,  0.000000,  0.070152,  0.000000,  0.000000,
     3 -2.291324,  0.298939,  0.000000, -1.365395,  0.571267,  0.000000,  0.108954,  0.000000,  0.000000,
     4 -2.291324,  0.275769,  0.000000, -1.432588,  0.583142,  0.000000,  0.140880,  0.000000,  0.000000,
     5 -2.291324,  0.275769,  0.000000, -1.432588,  0.568951,  0.000000,  0.140880,  0.000000,  0.000000,
     6 -2.299085,  0.192320,  0.000000, -1.432588,  0.568951,  0.000000,  0.140880,  0.000000,  0.000000,
     7 -2.224930,  0.192320,  0.000000, -1.395866,  0.568951,  0.000000,  0.167218,  0.000000,  0.000000,
     8 -2.224930,  0.255983,  0.000000, -1.324919,  0.568951,  0.000000,  0.167218,  0.000000,  0.000000,
     9 -2.224930,  0.255983,  0.000000, -1.324919,  0.568951,  0.000000,  0.261803,  0.000000,  0.000000,
    10 -2.224930,  0.255983,  0.000000, -1.324919,  0.368885,  0.000000,  0.256101,  0.000000,  0.000000,
    11 -2.224930,  0.255983,  0.000000, -1.324919,  0.368885,  0.000000,  0.165159,  0.000000,  0.000000,
    12 -2.224930,  0.252315,  0.000000, -1.244243,  0.273962,  0.000000,  0.141176,  0.000000,  0.000000,
    13 -2.224930,  0.252315,  0.000000, -1.253283,  0.379710,  0.000000,  0.141176,  0.000000,  0.000000,
    14 -2.311741,  0.252315,  0.000000, -1.292445,  0.379710,  0.000000,  0.141176,  0.000000,  0.000000,
    15 -2.311741,  0.252315,  0.000000, -1.292445,  0.319885,  0.000000,  0.141176,  0.000000,  0.000000,
    16 -2.311741,  0.369854,  0.000000, -1.292445,  0.456581,  0.000000,  0.141176,  0.000000,  0.000000,
    17 -2.311741,  0.369854,  0.000000, -1.388658,  0.457449,  0.000000,  0.141176,  0.000000,  0.000000,
    18 -2.311741,  0.285955,  0.000000, -1.302269,  0.553133,  0.000000,  0.119214,  0.000000,  0.000000,
    19 -2.282835,  0.285955,  0.000000, -1.302269,  0.553133,  0.000000,  0.119214,  0.000000,  0.000000,
    20 -2.282835,  0.297866,  0.000000, -1.302269,  0.463676,  0.000000,  0.177577,  0.000000,  0.000000,
    21 -2.282835,  0.301706,  0.000000, -1.302269,  0.463676,  0.000000,  0.179630,  0.000000,  0.000000,
    22 -2.282835,  0.301706,  0.000000, -1.302269,  0.408884,  0.000000,  0.179630,  0.000000,  0.000000,
    23 -2.282835,  0.301706,  0.000000, -1.302269,  0.416731,  0.000000,  0.179630,  0.000000,  0.000000,
    24 -2.282835,  0.301706,  0.000000, -1.302269,  0.416731,  0.000000,  0.179630,  0.000000,  0.000000,
    25 -2.282835,  0.301706,  0.000000, -1.246854,  0.416731,  0.000000,  0.275625,  0.000000,  0.000000,
    26 -2.282835,  0.301706,  0.000000, -1.246854,  0.416731,  0.000000,  0.275625,  0.000000,  0.000000,
    27 -2.282835,  0.301706,  0.000000, -1.293674,  0.363919,  0.000000,  0.275625,  0.000000,  0.000000,
    28 -2.282835,  0.301706,  0.000000, -1.293674,  0.424987,  0.000000,  0.229381,  0.000000,  0.000000,
    29 -2.282835,  0.301706,  0.000000, -1.240965,  0.362983,  0.000000,  0.229381,  0.000000,  0.000000,
    30 -2.282835,  0.301706,  0.000000, -1.240965,  0.362983,  0.000000,  0.229381,  0.000000,  0.000000,
    31 -2.282835,  0.301706,  0.000000, -1.240965,  0.362983,  0.000000,  0.169709,  0.000000,  0.000000,
    32 -2.282835,  0.301706,  0.000000, -1.240965,  0.362983,  0.000000,  0.195921,  0.000000,  0.000000,
    33 -2.282835,  0.301706,  0.000000, -1.240965,  0.362983,  0.000000,  0.195921,  0.000000,  0.000000,
    34 -2.282835,  0.292795,  0.000000, -1.240965,  0.362983,  0.000000,  0.195921,  0.000000,  0.000000,
    35 -2.282835,  0.292795,  0.000000, -1.260527,  0.362983,  0.000000,  0.306724,  0.000000,  0.000000,
    36 -2.282835,  0.292795,  0.000000, -1.260527,  0.454091,  0.000000,  0.306724,  0.000000,  0.000000,
    37 -2.282835,  0.292795,  0.000000, -1.260527,  0.468958,  0.000000,  0.306724,  0.000000,  0.000000,
    38 -2.282835,  0.262662,  0.000000, -1.304370,  0.468958,  0.000000,  0.417781,  0.000000,  0.000000,
    39 -2.292561,  0.262662,  0.000000, -1.329467,  0.468958,  0.000000,  0.417781,  0.000000,  0.000000,
    40 -2.292561,  0.262662,  0.000000, -1.329467,  0.468958,  0.000000,  0.188768,  0.000000,  0.000000,
    41 -2.292561,  0.262662,  0.000000, -1.329467,  0.468958,  0.000000,  0.188768,  0.000000,  0.000000,
    42 -2.292561,  0.262662,  0.000000, -1.329467,  0.624383,  0.000000,  0.277659,  0.000000,  0.000000,
    43 -2.300382,  0.262662,  0.000000, -1.554289,  0.624383,  0.000000,  0.277659,  0.000000,  0.000000,
    44 -2.300382,  0.262662,  0.000000, -1.554289,  0.688363,  0.000000,  0.216081,  0.000000,  0.000000,
    45 -2.300382,  0.262662,  0.000000, -1.468774,  0.681145,  0.000000,  0.131631,  0.000000,  0.000000,
    46 -2.315532,  0.262662,  0.000000, -1.468774,  0.681145,  0.000000,  0.152940,  0.000000,  0.000000,
    47 -2.255091,  0.262662,  0.000000, -1.474873,  0.681145,  0.000000,  0.274970,  0.000000,  0.000000,
    48 -2.255091,  0.262662,  0.000000, -1.474873,  0.681145,  0.000000,  0.274970,  0.000000,  0.000000,
    49 -2.255091,  0.262662,  0.000000, -1.474873,  0.681145,  0.000000,  0.274970,  0.000000,  0.000000,
    50 -2.255091,  0.262662,  0.000000, -1.474873,  0.681145,  0.000000,  0.274970,  0.000000,  0.000000,
    51 -2.255091,  0.262662,  0.000000, -1.474873,  0.681145,  0.000000,  0.256593,  0.000000,  0.000000,
    52 -2.221925,  0.262662,  0.000000, -1.474873,  0.654223,  0.000000,  0.256593,  0.000000,  0.000000,
    53 -2.221925,  0.197093,  0.000000, -1.474873,  0.654223,  0.000000,  0.256593,  0.000000,  0.000000,
    54 -2.221925,  0.266734,  0.000000, -1.440066,  0.548759,  0.000000,  0.256593,  0.000000,  0.000000,
    55 -2.221925,  0.266734,  0.000000, -1.440066,  0.548759,  0.000000,  0.294782,  0.000000,  0.000000,
    56 -2.221925,  0.249021,  0.000000, -1.453426,  0.548759,  0.000000,  0.294782,  0.000000,  0.000000,
    57 -2.221925,  0.252874,  0.000000, -1.453426,  0.515101,  0.000000,  0.294782,  0.000000,  0.000000,
    58 -2.221925,  0.252874,  0.000000, -1.453426,  0.716384,  0.000000,  0.160793,  0.000000,  0.000000,
    59 -2.271773,  0.243185,  0.000000, -1.453426,  0.716384,  0.000000,  0.160793,  0.000000,  0.000000,
    60 -2.279233,  0.243185,  0.000000, -1.658980,  0.716384,  0.000000,  0.146910,  0.000000,  0.000000,
    61 -2.289410,  0.272832,  0.000000, -1.608442,  0.716384,  0.000000,  0.305051,  0.000000,  0.000000,
    62 -2.289410,  0.335082,  0.000000, -1.484730,  0.598149,  0.000000,  0.443594,  0.000000,  0.000000,
    63 -2.281378,  0.329933,  0.000000, -1.524560,  0.598149,  0.000000,  0.538189,  0.000000,  0.000000,
    64 -2.281378,  0.329933,  0.000000, -1.381917,  0.526339,  0.000000,  0.538189,  0.000000,  0.000000,
    65 -2.281378,  0.329933,  0.000000, -1.406898,  0.531347,  0.000000,  0.433615,  0.000000,  0.000000,
    66 -2.295530,  0.329933,  0.000000, -1.406898,  0.531347,  0.000000,  0.433615,  0.000000,  0.000000,
    67 -2.295530,  0.254568,  0.000000, -1.406898,  0.579334,  0.000000,  0.433615,  0.000000,  0.000000,
    68 -2.295530,  0.254568,  0.000000, -1.355602,  0.601202,  0.000000,  0.433615,  0.000000,  0.000000,
    69 -2.267553,  0.254568,  0.000000, -1.401166,  0.601202,  0.000000,  0.431810,  0.000000,  0.000000,
    70 -2.267553,  0.254568,  0.000000, -1.401166,  0.579710,  0.000000,  0.205566,  0.000000,  0.000000,
    71 -2.276282,  0.322003,  0.000000, -1.401166,  0.579710,  0.000000,  0.226911,  0.000000,  0.000000,
    72 -2.276282,  0.322003,  0.000000, -1.401166,  0.579710,  0.000000,  0.226911,  0.000000,  0.000000,
    73 -2.276282,  0.322003,  0.000000, -1.401166,  0.579710,  0.000000,  0.256359,  0.000000,  0.000000,
    74 -2.276282,  0.322003,  0.000000, -1.401166,  0.543414,  0.000000,  0.256359,  0.000000,  0.000000,
    75 -2.276282,  0.322003,  0.000000, -1.401166,  0.587492,  0.000000,  0.297410,  0.000000,  0.000000,
    76 -2.276282,  0.322003,  0.000000, -1.401166,  0.587492,  0.000000,  0.297410,  0.000000,  0.000000,
    77 -2.261712,  0.322003,  0.000000, -1.401166,  0.587492,  0.000000,  0.319252,  0.000000,  0.000000,
    78 -2.331728,  0.322003,  0.000000, -1.401166,  0.587492,  0.000000,  0.319252,  0.000000,  0.000000,
    79 -2.331728,  0.322003,  0.000000, -1.401166,  0.558167,  0.000000,  0.158609,  0.000000,  0.000000,
    80 -2.331728,  0.322003,  0.000000, -1.401166,  0.561356,  0.000000,  0.158609,  0.000000,  0.000000,
    81 -2.331728,  0.292401,  0.000000, -1.401166,  0.561356,  0.000000,  0.158609,  0.000000,  0.000000,
    82 -2.331728,  0.292401,  0.000000, -1.401166,  0.561356,  0.000000,  0.114036,  0.000000,  0.000000,
    83 -2.294188,  0.292401,  0.000000, -1.479928,  0.549845,  0.000000,  0.097351,  0.000000,  0.000000,
    84 -2.294188,  0.284819,  0.000000, -1.413833,  0.627786,  0.000000,  0.157378,  0.000000,  0.000000,
    85 -2.294188,  0.284819,  0.000000, -1.430991,  0.647138,  0.000000,  0.239382,  0.000000,  0.000000,
    86 -2.294188,  0.284819,  0.000000, -1.416269,  0.552242,  0.000000,  0.428882,  0.000000,  0.000000,
    87 -2.294188,  0.284819,  0.000000, -1.416269,  0.552242,  0.000000,  0.325238,  0.000000,  0.000000,
    88 -2.294188,  0.284819,  0.000000, -1.441782,  0.552242,  0.000000,  0.325238,  0.000000,  0.000000,
    89 -2.316275,  0.230510,  0.000000, -1.472590,  0.665535,  0.000000,  0.234999,  0.000000,  0.000000,
    90 -2.316275,  0.277243,  0.000000, -1.390196,  0.583452,  0.000000,  0.234999,  0.000000,  0.000000,
    91 -2.316275,  0.274325,  0.000000, -1.390196,  0.583452,  0.000000,  0.175377,  0.000000,  0.000000,
    92 -2.316275,  0.274325,  0.000000, -1.571418,  0.583452,  0.000000,  0.175377,  0.000000,  0.000000,
    93 -2.248667,  0.199775,  0.000000, -1.339191,  0.665491,  0.000000,  0.272201,  0.000000,  0.000000,
    94 -2.248667,  0.279529,  0.000000, -1.339191,  0.568218,  0.000000,  0.272201,  0.000000,  0.000000,
    95 -2.248667,  0.279529,  0.000000, -1.429408,  0.568218,  0.000000,  0.237181,  0.000000,  0.000000,
    96 -2.266164,  0.225224,  0.000000, -1.429408,  0.616825,  0.000000,  0.211821,  0.000000,  0.000000,
    97 -2.266164,  0.225224,  0.000000, -1.475480,  0.616825,  0.000000,  0.228153,  0.000000,  0.000000,
    98 -2.266164,  0.225224,  0.000000, -1.454190,  0.645815,  0.000000,  0.275460,  0.000000,  0.000000,
    99 -2.266164,  0.231672,  0.000000, -1.480716,  0.645815,  0.000000,  0.275460,  0.000000,  0.000000,
   100 -2.266164,  0.231672,  0.000000, -1.480716,  0.645815,  0.000000,  0.294815,  0.000000,  0.000000,
   101 -2.266164,  0.231672,  0.000000, -1.480716,  0.601679,  0.000000,  0.294815,  0.000000,  0.000000,
   102 -2.266164,  0.231672,  0.000000, -1.480716,  0.601679,  0.000000,  0.294815,  0.000000,  0.000000,
   103 -2.201030,  0.218666,  0.000000, -1.464436,  0.601679,  0.000000,  0.294815,  0.000000,  0.000000,
   104 -2.201030,  0.218666,  0.000000, -1.462770,  0.601679,  0.000000,  0.185105,  0.000000,  0.000000,
   105 -2.201030,  0.193555,  0.000000, -1.462770,  0.582539,  0.000000,  0.185105,  0.000000,  0.000000,
   106 -2.201030,  0.193555,  0.000000, -1.424253,  0.548979,  0.000000,  0.248102,  0.000000,  0.000000,
   107 -2.235879,  0.193555,  0.000000, -1.424253,  0.548979,  0.000000,  0.248102,  0.000000,  0.000000,
   108 -2.235879,  0.193555,  0.000000, -1.424253,  0.548979,  0.000000,  0.248102,  0.000000,  0.000000,
   109 -2.235879,  0.193555,  0.000000, -1.424253,  0.580605,  0.000000,  0.248102,  0.000000,  0.000000,
   110 -2.240228,  0.285097,  0.000000, -1.412325,  0.580605,  0.000000,  0.279077,  0.000000,  0.000000,
   111 -2.240228,  0.284110,  0.000000, -1.412325,  0.576114,  0.000000,  0.279077,  0.000000,  0.000000,
   112 -2.240228,  0.284110,  0.000000, -1.412325,  0.491523,  0.000000,  0.279077,  0.000000,  0.000000,
   113 -2.278661,  0.284110,  0.000000, -1.412325,  0.491523,  0.000000,  0.270951,  0.000000,  0.000000,
   114 -2.278661,  0.284110,  0.000000, -1.412325,  0.491523,  0.000000,  0.275689,  0.000000,  0.000000,
   115 -2.278661,  0.284110,  0.000000, -1.412325,  0.469061,  0.000000,  0.275689,  0.000000,  0.000000,
   116 -2.278661,  0.284110,  0.000000, -1.220034,  0.469061,  0.000000,  0.113702,  0.000000,  0.000000,
   117 -2.278661,  0.284110,  0.000000, -1.408474,  0.469061,  0.000000,  0.113702,  0.000000,  0.000000,
   118 -2.309529,  0.284110,  0.000000, -1.408474,  0.509368,  0.000000,  0.257730,  0.000000,  0.000000,
   119 -2.309529,  0.284110,  0.000000, -1.322187,  0.512795,  0.000000,  0.257730,  0.000000,  0.000000,
   120 -2.305849,  0.284110,  0.000000, -1.276221,  0.512795,  0.000000,  0.199453,  0.000000,  0.000000,
   121 -2.305849,  0.284110,  0.000000, -1.276221,  0.512795,  0.000000,  0.287496,  0.000000,  0.000000,
   122 -2.305849,  0.338914,  0.000000, -1.440911,  0.611236,  0.000000,  0.161276,  0.000000,  0.000000,
   123 -2.305849,  0.314012,  0.000000, -1.533953,  0.611236,  0.000000,  0.155581,  0.000000,  0.000000,
   124 -2.305849,  0.314012,  0.000000, -1.488004,  0.650541,  0.000000,  0.076220,  0.000000,  0.000000,
   125 -2.328161,  0.314012,  0.000000, -1.510108,  0.650541,  0.000000,  0.076220,  0.000000,  0.000000,
   126 -2.328549,  0.342151,  0.000000, -1.510108,  0.650541,  0.000000,  0.120634,  0.000000,  0.000000,
   127 -2.328549,  0.342151,  0.000000, -1.510108,  0.681514,  0.000000,  0.118815,  0.000000,  0.000000,
   128 -2.328549,  0.369181,  0.000000, -1.443983,  0.575755,  0.000000,  0.442493,  0.000000,  0.000000,
   129 -2.328549,  0.365613,  0.000000, -1.417734,  0.575755,  0.000000,  0.413664,  0.000000,  0.000000,
   130 -2.328549,  0.291451,  0.000000, -1.490095,  0.575755,  0.000000,  0.318727,  0.000000,  0.000000,
   131 -2.328549,  0.291451,  0.000000, -1.452284,  0.661148,  0.000000,  0.318727,  0.000000,  0.000000,
   132 -2.328549,  0.227440,  0.000000, -1.458339,  0.721999,  0.000000,  0.411327,  0.000000,  0.000000,
   133 -2.208522,  0.227440,  0.000000, -1.568142,  0.735823,  0.000000,  0.194811,  0.000000,  0.000000,
   134 -2.233789,  0.227440,  0.000000, -1.568142,  0.735823,  0.000000,  0.277979,  0.000000,  0.000000,
   135 -2.219136,  0.227440,  0.000000, -1.568142,  0.787657,  0.000000,  0.304554,  0.000000,  0.000000,
   136 -2.219136,  0.217563,  0.000000, -1.568142,  0.787657,  0.000000,  0.304554,  0.000000,  0.000000,
   137 -2.219136,  0.217563,  0.000000, -1.568142,  0.787657,  0.000000,  0.246584,  0.000000,  0.000000,
   138 -2.219136,  0.217563,  0.000000, -1.569478,  0.787657,  0.000000,  0.246584,  0.000000,  0.000000,
   139 -2.219136,  0.217563,  0.000000, -1.569478,  0.787657,  0.000000,  0.246584,  0.000000,  0.000000,
   140 -2.278521,  0.180408,  0.000000, -1.576835,  0.787657,  0.000000,  0.246584,  0.000000,  0.000000,
   141 -2.268323,  0.277561,  0.000000, -1.576835,  0.760874,  0.000000,  0.202942,  0.000000,  0.000000,
   142 -2.255203,  0.277561,  0.000000, -1.576835,  0.760874,  0.000000,  0.167295,  0.000000,  0.000000,
   143 -2.255203,  0.277561,  0.000000, -1.597867,  0.760874,  0.000000,  0.167295,  0.000000,  0.000000,
   144 -2.286159,  0.287661,  0.000000, -1.585390,  0.727401,  0.000000,  0.167295,  0.000000,  0.000000,
   145 -2.286159,  0.336675,  0.000000, -1.585390,  0.727401,  0.000000,  0.078158,  0.000000,  0.000000,
   146 -2.395181,  0.336675,  0.000000, -1.585390,  0.772308,  0.000000,  0.078158,  0.000000,  0.000000,
   147 -2.395181,  0.374297,  0.000000, -1.614462,  0.758328,  0.000000,  0.223487,  0.000000,  0.000000,
   148 -2.395181,  0.374297,  0.000000, -1.614462,  0.758328,  0.000000,  0.285844,  0.000000,  0.000000,
   149 -2.395181,  0.374297,  0.000000, -1.614462,  0.758328,  0.000000,  0.285844,  0.000000,  0.000000,
   150 -2.395181,  0.380989,  0.000000, -1.601925,  0.758328,  0.000000,  0.151598,  0.000000,  0.000000,
   151 -2.395181,  0.374459,  0.000000, -1.638795,  0.758328,  0.000000,  0.252151,  0.000000,  0.000000,
   152 -2.395181,  0.374459,  0.000000, -1.638795,  0.846366,  0.000000,  0.207287,  0.000000,  0.000000,
   153 -2.395181,  0.374459,  0.000000, -1.636150,  0.846366,  0.000000,  0.207287,  0.000000,  0.000000,
   154 -2.395181,  0.374459,  0.000000, -1.661537,  0.797617,  0.000000,  0.163561,  0.000000,  0.000000,
   155 -2.385752,  0.374459,  0.000000, -1.661537,  0.797617,  0.000000,  0.270389,  0.000000,  0.000000,
   156 -2.385752,  0.374459,  0.000000, -1.661537,  0.797617,  0.000000,  0.270389,  0.000000,  0.000000,
   157 -2.385752,  0.374459,  0.000000, -1.661537,  0.797617,  0.000000,  0.225652,  0.000000,  0.000000,
   158 -2.385752,  0.374459,  0.000000, -1.679077,  0.797617,  0.000000,  0.225652,  0.000000,  0.000000,
   159 -2.385752,  0.374459,  0.000000, -1.679077,  0.797617,  0.000000,  0.247462,  0.000000,  0.000000,
   160 -2.379945,  0.374459,  0.000000, -1.679077,  0.932561,  0.000000,  0.247462,  0.000000,  0.000000,
   161 -2.379945,  0.374459,  0.000000, -1.679077,  0.790339,  0.000000,  0.235444,  0.000000,  0.000000,
   162 -2.379945,  0.431239,  0.000000, -1.654523,  0.790339,  0.000000,  0.235444,  0.000000,  0.000000,
   163 -2.379945,  0.431239,  0.000000, -1.620654,  0.790339,  0.000000,  0.249540,  0.000000,  0.000000,
   164 -2.379945,  0.441903,  0.000000, -1.536621,  0.790339,  0.000000,  0.290456,  0.000000,  0.000000,
   165 -2.379945,  0.441903,  0.000000, -1.600093,  0.790339,  0.000000,  0.290456,  0.000000,  0.000000,
   166 -2.379945,  0.379448,  0.000000, -1.636931,  0.790339,  0.000000,  0.290456,  0.000000,  0.000000,
   167 -2.379945,  0.341671,  0.000000, -1.636931,  0.790339,  0.000000,  0.162049,  0.000000,  0.000000,
   168 -2.316014,  0.345011,  0.000000, -1.692208,  0.909507,  0.000000,  0.281547,  0.000000,  0.000000,
   169 -2.292731,  0.345011,  0.000000, -1.766403,  0.993478,  0.000000,  0.281547,  0.000000,  0.000000,
   170 -2.292731,  0.345011,  0.000000, -1.767789,  0.993478,  0.000000,  0.281547,  0.000000,  0.000000,
   171 -2.292731,  0.345011,  0.000000, -1.767789,  0.993478,  0.000000,  0.244603,  0.000000,  0.000000,
   172 -2.292731,  0.345011,  0.000000, -1.767789,  0.932086,  0.000000,  0.285840,  0.000000,  0.000000,
   173 -2.390405,  0.345011,  0.000000, -1.756131,  0.945512,  0.000000,  0.176509,  0.000000,  0.000000,
   174 -2.355077,  0.345011,  0.000000, -1.756131,  0.945512,  0.000000,  0.159094,  0.000000,  0.000000,
   175 -2.355077,  0.345011,  0.000000, -1.722595,  0.945512,  0.000000,  0.159094,  0.000000,  0.000000,
   176 -2.375532,  0.345011,  0.000000, -1.707433,  0.730392,  0.000000,  0.159094,  0.000000,  0.000000,
   177 -2.375532,  0.345011,  0.000000, -1.707433,  1.011035,  0.000000,  0.117775,  0.000000,  0.000000,
   178 -2.375532,  0.390427,  0.000000, -1.747664,  1.011035,  0.000000,  0.262966,  0.000000,  0.000000,
   179 -2.375532,  0.390427,  0.000000, -1.747664,  1.011035,  0.000000,  0.293195,  0.000000,  0.000000,
   180 -2.375532,  0.390427,  0.000000, -1.747664,  1.011035,  0.000000,  0.293195,  0.000000,  0.000000,
   181 -2.375532,  0.390427,  0.000000, -1.747664,  1.011035,  0.000000,  0.293195,  0.000000,  0.000000,
   182 -2.375532,  0.390427,  0.000000, -1.747664,  0.853247,  0.000000,  0.065288,  0.000000,  0.000000,
   183 -2.375532,  0.390427,  0.000000, -1.696738,  0.853247,  0.000000,  0.065288,  0.000000,  0.000000,
   184 -2.380683,  0.384922,  0.000000, -1.600445,  0.853247,  0.000000,  0.164592,  0.000000,  0.000000,
   185 -2.380683,  0.384922,  0.000000, -1.647610,  0.853247,  0.000000,  0.164592,  0.000000,  0.000000,
   186 -2.380683,  0.384922,  0.000000, -1.647610,  0.853247,  0.000000,  0.175110,  0.000000,  0.000000,
   187 -2.380683,  0.384922,  0.000000, -1.580884,  0.745689,  0.000000,  0.314847,  0.000000,  0.000000,
   188 -2.380683,  0.384922,  0.000000, -1.607848,  0.745689,  0.000000,  0.250754,  0.000000,  0.000000,
   189 -2.316256,  0.384922,  0.000000, -1.607848,  0.745689,  0.000000,  0.343142,  0.000000,  0.000000,
   190 -2.417109,  0.384922,  0.000000, -1.610865,  0.791002,  0.000000,  0.343142,  0.000000,  0.000000,
   191 -2.417109,  0.384922,  0.000000, -1.610865,  0.791002,  0.000000,  0.251842,  0.000000,  0.000000,
   192 -2.417109,  0.451745,  0.000000, -1.558810,  0.791002,  0.000000,  0.243272,  0.000000,  0.000000,
   193 -2.417109,  0.396025,  0.000000, -1.576676,  0.795180,  0.000000,  0.192392,  0.000000,  0.000000,
   194 -2.417109,  0.396025,  0.000000, -1.527520,  0.806938,  0.000000,  0.192392,  0.000000,  0.000000,
   195 -2.418454,  0.427757,  0.000000, -1.527310,  0.579963,  0.000000,  0.192392,  0.000000,  0.000000,
   196 -2.418454,  0.427757,  0.000000, -1.527310,  0.659354,  0.000000,  0.192392,  0.000000,  0.000000,
   197 -2.402216,  0.397583,  0.000000, -1.515378,  0.659354,  0.000000,  0.192392,  0.000000,  0.000000,
   198 -2.402216,  0.397583,  0.000000, -1.441950,  0.659354,  0.000000,  0.244243,  0.000000,  0.000000,
   199 -2.402216,  0.397583,  0.000000, -1.441950,  0.686531,  0.000000,  0.218163,  0.000000,  0.000000,
   200 -2.402216,  0.397583,  0.000000, -1.441950,  0.620060,  0.000000,  0.218910,  0.000000,  0.000000,
